SR NO,INSTITUTE NAME,BRANCH,CATEGORY,BOARD,TYPE,OPENING,CLOSING
154,"C. K. PITHAWALA COLLEGE OF ENGG. & TECH., SURAT",ELECTRICAL ENGINEERING,ST,Gujarat Board,SFI,108315.00,108486.00
155,"C. K. PITHAWALA COLLEGE OF ENGG. & TECH., SURAT",INFORMATION TECHNOLOGY,GEN,Gujarat Board,SFI,101813.00,102283.00
156,"C. K. PITHAWALA COLLEGE OF ENGG. & TECH., SURAT",INFORMATION TECHNOLOGY,EWS,Gujarat Board,SFI,102767.00,102767.00
157,"C. K. PITHAWALA COLLEGE OF ENGG. & TECH., SURAT",INFORMATION TECHNOLOGY,SEBC,Gujarat Board,SFI,104048.00,105107.00
158,"C. K. PITHAWALA COLLEGE OF ENGG. & TECH., SURAT",MECHANICAL ENGINEERING,GEN,Gujarat Board,SFI,103485.00,111087.00
159,"C. K. PITHAWALA COLLEGE OF ENGG. & TECH., SURAT",MECHANICAL ENGINEERING - TFWS,TFW,Gujarat Board,SFI,110705.00,110705.00
160,"C.U.SHAH COLLEGE OF ENGG.& TECH.,WADHVAN",COMPUTER ENGINEERING,GEN,Gujarat Board,SFI,103457.00,109741.00
161,CENTRAL INSTITUTE OF PETROCHEMICALS ENGINEERING & TECHNOLOGY,MANUFACTURING ENGINEERING,GEN,Gujarat Board,SFI,111325.00,111325.00
162,CENTRAL INSTITUTE OF PETROCHEMICALS ENGINEERING & TECHNOLOGY,PLASTIC ENGINEERING,GEN,Gujarat Board,SFI,102703.00,110320.00
163,CENTRAL INSTITUTE OF PETROCHEMICALS ENGINEERING & TECHNOLOGY,PLASTIC ENGINEERING - TFWS,TFW,Gujarat Board,SFI,111208.00,111208.00
164,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) -CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,GEN,Gujarat Board,SFI,100326.00,101543.00
165,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) -CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,EWS,Gujarat Board,SFI,101592.00,101592.00
166,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) -CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,SEBC,Gujarat Board,SFI,103333.00,103556.00
167,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) -CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",CIVIL ENGINEERING,GEN,Gujarat Board,SFI,102807.00,110230.00
168,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) -CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",COMPUTER ENGINEERING,GEN,Gujarat Board,SFI,100252.00,100680.00
169,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) -CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",COMPUTER ENGINEERING,EWS,Gujarat Board,SFI,100686.00,100776.00
170,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) -CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",COMPUTER ENGINEERING,SEBC,Gujarat Board,SFI,100803.00,101582.00
171,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) -CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",COMPUTER ENGINEERING,SC,Gujarat Board,SFI,103591.00,106646.00
172,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) -CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",COMPUTER ENGINEERING,ST,Gujarat Board,SFI,109232.00,110130.00
173,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) -CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",COMPUTER SCIENCE & ENGINEERING,GEN,Gujarat Board,SFI,100330.00,100554.00
174,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) -CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",COMPUTER SCIENCE & ENGINEERING,EWS,Gujarat Board,SFI,100565.00,100656.00
175,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) -CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",COMPUTER SCIENCE & ENGINEERING,SEBC,Gujarat Board,SFI,100682.00,101405.00
176,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) -CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",COMPUTER SCIENCE & ENGINEERING,SC,Gujarat Board,SFI,100953.00,100953.00
177,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) -CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",COMPUTER SCIENCE & ENGINEERING - TFWS,TFW,Gujarat Board,SFI,100091.00,100091.00
178,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) -CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",ELECTRICAL ENGINEERING,GEN,Gujarat Board,SFI,102883.00,110788.00
179,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) -CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",ELECTRICAL ENGINEERING - TFWS,TFW,Gujarat Board,SFI,100848.00,100848.00
180,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) -CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",ELECTRONICS & COMMUNICATION ENGINEERING,GEN,Gujarat Board,SFI,103624.00,107971.00
181,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) -CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",INFORMATION TECHNOLOGY,GEN,Gujarat Board,SFI,100557.00,101302.00
182,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) -CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",INFORMATION TECHNOLOGY,SEBC,Gujarat Board,SFI,101340.00,104436.00
183,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) -CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",INFORMATION TECHNOLOGY,EWS,Gujarat Board,SFI,101419.00,101587.00
184,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) -CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",INFORMATION TECHNOLOGY,ST,Gujarat Board,SFI,104892.00,104892.00
185,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) -CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",INFORMATION TECHNOLOGY,SC,Gujarat Board,SFI,108810.00,109698.00
186,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) -CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",MECHANICAL ENGINEERING,GEN,Gujarat Board,SFI,102414.00,108524.00
187,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",COMPUTER ENGINEERING,GEN,Gujarat Board,SFI,100265.00,101074.00
188,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",COMPUTER ENGINEERING,EWS,Gujarat Board,SFI,101110.00,101611.00
189,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",COMPUTER ENGINEERING,SEBC,Gujarat Board,SFI,101568.00,103805.00
190,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",COMPUTER ENGINEERING,SC,Gujarat Board,SFI,104502.00,106737.00
191,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",COMPUTER ENGINEERING - TFWS,TFW,Gujarat Board,SFI,100214.00,100214.00
192,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",COMPUTER SCIENCE & ENGINEERING,GEN,Gujarat Board,SFI,100076.00,101742.00
193,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",COMPUTER SCIENCE & ENGINEERING,EWS,Gujarat Board,SFI,101842.00,101963.00
194,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",COMPUTER SCIENCE & ENGINEERING,SEBC,Gujarat Board,SFI,101994.00,106044.00
195,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",COMPUTER SCIENCE & ENGINEERING,SC,Gujarat Board,SFI,103635.00,108084.00
196,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",COMPUTER SCIENCE & ENGINEERING,EX,Gujarat Board,SFI,105834.00,105834.00
197,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",INFORMATION TECHNOLOGY,GEN,Gujarat Board,SFI,101139.00,101689.00
198,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",INFORMATION TECHNOLOGY,EWS,Gujarat Board,SFI,101724.00,101862.00
199,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",INFORMATION TECHNOLOGY,SEBC,Gujarat Board,SFI,103369.00,104655.00
200,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",INFORMATION TECHNOLOGY - TFWS,TFW,Gujarat Board,SFI,100238.00,100238.00
201,"CHHOTUBHAI GOPALBHAI PATEL INSTITUTE OF TECH., TARSADI, BARDOLI",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,GEN,Gujarat Board,SFI,106655.00,108873.00
202,"CHHOTUBHAI GOPALBHAI PATEL INSTITUTE OF TECH., TARSADI, BARDOLI",AUTOMOBILE ENGINEERING,GEN,Gujarat Board,SFI,108426.00,108426.00
203,"CHHOTUBHAI GOPALBHAI PATEL INSTITUTE OF TECH., TARSADI, BARDOLI",CHEMICAL ENGINEERING,GEN,Gujarat Board,SFI,107393.00,109327.00
204,"CHHOTUBHAI GOPALBHAI PATEL INSTITUTE OF TECH., TARSADI, BARDOLI",CHEMICAL ENGINEERING - TFWS,TFW,Gujarat Board,SFI,105134.00,105134.00
205,"CHHOTUBHAI GOPALBHAI PATEL INSTITUTE OF TECH., TARSADI, BARDOLI",CIVIL ENGINEERING,GEN,Gujarat Board,SFI,107255.00,107255.00
206,"CHHOTUBHAI GOPALBHAI PATEL INSTITUTE OF TECH., TARSADI, BARDOLI",COMPUTER ENGINEERING,GEN,Gujarat Board,SFI,102162.00,110889.00
207,"CHHOTUBHAI GOPALBHAI PATEL INSTITUTE OF TECH., TARSADI, BARDOLI",CYBER SECURITY,GEN,Gujarat Board,SFI,106039.00,109346.00
208,"CHHOTUBHAI GOPALBHAI PATEL INSTITUTE OF TECH., TARSADI, BARDOLI",CYBER SECURITY -TFWS,TFW,Gujarat Board,SFI,102646.00,102646.00
209,"CHHOTUBHAI GOPALBHAI PATEL INSTITUTE OF TECH., TARSADI, BARDOLI",ELECTRICAL ENGINEERING,GEN,Gujarat Board,SFI,105200.00,108453.00
210,"CHHOTUBHAI GOPALBHAI PATEL INSTITUTE OF TECH., TARSADI, BARDOLI",INFORMATION & COMMUNICATION TECHNOLOGY,GEN,Gujarat Board,SFI,108155.00,109440.00
211,"CHHOTUBHAI GOPALBHAI PATEL INSTITUTE OF TECH., TARSADI, BARDOLI",INFORMATION TECHNOLOGY,GEN,Gujarat Board,SFI,106572.00,109217.00
212,"CHHOTUBHAI GOPALBHAI PATEL INSTITUTE OF TECH., TARSADI, BARDOLI",MECHANICAL ENGINEERING,GEN,Gujarat Board,SFI,106965.00,108304.00
213,"D. A. DEGREE ENGINEERING AND TECHNOLOGY, MAHEMDABAD, KHEDA",COMPUTER ENGINEERING,GEN,Gujarat Board,SFI,102691.00,110183.00
214,"D. A. DEGREE ENGINEERING AND TECHNOLOGY, MAHEMDABAD, KHEDA",COMPUTER ENGINEERING - TFWS,TFW,Gujarat Board,SFI,101947.00,101947.00
215,"D. A. DEGREE ENGINEERING AND TECHNOLOGY, MAHEMDABAD, KHEDA",MECHANICAL ENGINEERING,GEN,Gujarat Board,SFI,107965.00,110306.00
216,"DALIA INSTITUTE OF TECHNOLOGY, KANERA",COMPUTER ENGINEERING,GEN,Gujarat Board,SFI,106834.00,106834.00
217,"DALIA INSTITUTE OF TECHNOLOGY, KANERA",INFORMATION TECHNOLOGY,GEN,Gujarat Board,SFI,106106.00,108844.00
218,"DARSHAN INSTITUTE OF ENGG. & TECH., RAJKOT-MORBI HIGHWAY, HADALA",CIVIL ENGINEERING - (Separate Division),GEN,Gujarat Board,SFI,102979.00,102979.00
219,"DARSHAN INSTITUTE OF ENGG. & TECH., RAJKOT-MORBI HIGHWAY, HADALA",CIVIL ENGINEERING - (Separate Division) - TFW,TFW,Gujarat Board,SFI,102164.00,102164.00
220,"DARSHAN INSTITUTE OF ENGG. & TECH., RAJKOT-MORBI HIGHWAY, HADALA",COMPUTER SCIENCE & ENGINEERING -(Separate Division),GEN,Gujarat Board,SFI,100485.00,110839.00
221,"DARSHAN INSTITUTE OF ENGG. & TECH., RAJKOT-MORBI HIGHWAY, HADALA",COMPUTER SCIENCE & ENGINEERING -(Separate Division)-TFW,TFW,Gujarat Board,SFI,100274.00,100690.00
222,"DARSHAN INSTITUTE OF ENGG. & TECH., RAJKOT-MORBI HIGHWAY, HADALA",MECHANICAL ENGINEERING -(Separate Division)-TFW,TFW,Gujarat Board,SFI,107592.00,109501.00
223,"DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY, ANAND",CIVIL ENGINEERING,GEN,Gujarat Board,SFI,106179.00,106179.00
224,"DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY, ANAND",COMPUTER ENGINEERING,GEN,Gujarat Board,SFI,103137.00,111002.00
225,"DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY, ANAND",INFORMATION TECHNOLOGY,GEN,Gujarat Board,SFI,108072.00,110745.00
226,"DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY, ANAND",MECHANICAL ENGINEERING,GEN,Gujarat Board,SFI,103417.00,109754.00
227,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,CIVIL ENGINEERING,GEN,Gujarat Board,GOV/GIA,100183.00,102851.00
228,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,CIVIL ENGINEERING,SEBC,Gujarat Board,GOV/GIA,102976.00,107164.00
229,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,CIVIL ENGINEERING,EWS,Gujarat Board,GOV/GIA,103427.00,106612.00
230,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,CIVIL ENGINEERING,SC,Gujarat Board,GOV/GIA,103543.00,108539.00
231,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,CIVIL ENGINEERING,ST,Gujarat Board,GOV/GIA,103677.00,108415.00
232,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,CIVIL ENGINEERING,GEN,ALL INDIA,GOV/GIA,200008.00,200008.00
233,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,CIVIL ENGINEERING - TFWS,TFW,Gujarat Board,GOV/GIA,101255.00,101255.00
234,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,COMPUTER ENGINEERING,GEN,Gujarat Board,GOV/GIA,100256.00,100334.00
235,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,COMPUTER ENGINEERING,EWS,Gujarat Board,GOV/GIA,100388.00,100464.00
236,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,COMPUTER ENGINEERING,SEBC,Gujarat Board,GOV/GIA,100445.00,100579.00
237,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,COMPUTER ENGINEERING,SC,Gujarat Board,GOV/GIA,100592.00,100592.00
238,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,COMPUTER ENGINEERING,ST,Gujarat Board,GOV/GIA,104375.00,104397.00
239,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,COMPUTER ENGINEERING - TFWS,TFW,Gujarat Board,GOV/GIA,100064.00,100064.00
240,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING,GEN,Gujarat Board,GOV/GIA,100524.00,102320.00
241,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING,SEBC,Gujarat Board,GOV/GIA,102530.00,104372.00
242,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING,SC,Gujarat Board,GOV/GIA,102841.00,102871.00
243,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING,ST,Gujarat Board,GOV/GIA,104566.00,106209.00
244,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING,EWS,Gujarat Board,GOV/GIA,104823.00,105269.00
245,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING,GEN,ALL INDIA,GOV/GIA,200058.00,200058.00
246,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRONICS & COMMUNICATION ENGINEERING,GEN,Gujarat Board,GOV/GIA,101194.00,111114.00
247,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRONICS & COMMUNICATION ENGINEERING,GEN,ALL INDIA,GOV/GIA,200056.00,200076.00
248,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRONICS & COMMUNICATION ENGINEERING - TFWS,TFW,Gujarat Board,GOV/GIA,101284.00,101284.00
249,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ENVIRONMENTAL ENGINEERING,GEN,Gujarat Board,GOV/GIA,101944.00,111185.00
250,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,MECHANICAL ENGINEERING,GEN,Gujarat Board,GOV/GIA,100447.00,102668.00
251,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,MECHANICAL ENGINEERING,SEBC,Gujarat Board,GOV/GIA,102717.00,104587.00
252,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,MECHANICAL ENGINEERING,EWS,Gujarat Board,GOV/GIA,103586.00,110948.50
253,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,MECHANICAL ENGINEERING,SC,Gujarat Board,GOV/GIA,104914.00,106137.00
254,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,MECHANICAL ENGINEERING,GEN,ALL INDIA,GOV/GIA,200031.00,200031.00
255,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,MECHANICAL ENGINEERING - TFWS,TFW,Gujarat Board,GOV/GIA,100253.00,100253.00
256,"DR. SUBHASH UNIVERSITY, SCHOOL OF ENGINEERING & TECHNOLOGY, JUNAGADH",CIVIL ENGINEERING,GEN,Gujarat Board,SFI,105401.00,105401.00
257,"DR. SUBHASH UNIVERSITY, SCHOOL OF ENGINEERING & TECHNOLOGY, JUNAGADH",COMPUTER SCIENCE & ENGINEERING,GEN,Gujarat Board,SFI,106779.00,106779.00
258,"DR. SUBHASH UNIVERSITY, SCHOOL OF ENGINEERING & TECHNOLOGY, JUNAGADH",COMPUTER SCIENCE & ENGINEERING - TFWS,TFW,Gujarat Board,SFI,101686.00,101686.00
259,"DR. SUBHASH UNIVERSITY, SCHOOL OF ENGINEERING & TECHNOLOGY, JUNAGADH",INFORMATION TECHNOLOGY,GEN,Gujarat Board,SFI,106339.00,106339.00
260,"DR. V.R. GODHANIA COLLEGE OF ENGG. & TECH., PORBANDAR",CIVIL ENGINEERING,GEN,Gujarat Board,SFI,107000.00,107000.00
261,"DR. V.R. GODHANIA COLLEGE OF ENGG. & TECH., PORBANDAR",COMPUTER ENGINEERING,GEN,Gujarat Board,SFI,102462.00,111207.00
262,"DR. V.R. GODHANIA COLLEGE OF ENGG. & TECH., PORBANDAR",MECHANICAL ENGINEERING,GEN,Gujarat Board,SFI,102809.00,102809.00
263,"ENGGINERING COLLEGE, TUWA, GODHARA",CIVIL ENGINEERING - TFWS,TFW,Gujarat Board,SFI,108893.00,108893.00
264,"ENGGINERING COLLEGE, TUWA, GODHARA",COMPUTER ENGINEERING,GEN,Gujarat Board,SFI,103518.00,110692.00
265,"ENGGINERING COLLEGE, TUWA, GODHARA",COMPUTER ENGINEERING - TFWS,TFW,Gujarat Board,SFI,103504.00,103504.00
266,"ENGGINERING COLLEGE, TUWA, GODHARA",ELECTRICAL ENGINEERING,GEN,Gujarat Board,SFI,108428.00,111267.00
267,"ENGGINERING COLLEGE, TUWA, GODHARA",MECHANICAL ENGINEERING,GEN,Gujarat Board,SFI,107956.00,108469.00
268,"FACULTY OF ENGINEERING & TECHNOLOGY- GLS UNIVERSITY, AHMEDABAD",COMPUTER SCIENCE & ENGINEERING,GEN,Gujarat Board,SFI,100999.00,101605.00
269,"FACULTY OF ENGINEERING & TECHNOLOGY- GLS UNIVERSITY, AHMEDABAD",COMPUTER SCIENCE & ENGINEERING,EWS,Gujarat Board,SFI,101855.00,102053.00
270,"FACULTY OF ENGINEERING & TECHNOLOGY- GLS UNIVERSITY, AHMEDABAD",COMPUTER SCIENCE & ENGINEERING,SEBC,Gujarat Board,SFI,103429.00,108708.00
271,"FACULTY OF ENGINEERING & TECHNOLOGY- GLS UNIVERSITY, AHMEDABAD",COMPUTER SCIENCE & ENGINEERING,SC,Gujarat Board,SFI,107848.00,107848.00
272,"FACULTY OF ENGINEERING & TECHNOLOGY- GLS UNIVERSITY, AHMEDABAD",COMPUTER SCIENCE & ENGINEERING - TFWS,TFW,Gujarat Board,SFI,100160.00,100160.00
273,"FACULTY OF ENGINEERING & TECHNOLOGY- SIGMA UNIVERSITY, BAKROL, VADODARA",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,GEN,Gujarat Board,SFI,104027.00,110835.00
274,"FACULTY OF ENGINEERING & TECHNOLOGY- SIGMA UNIVERSITY, BAKROL, VADODARA",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE -TFWS,TFW,Gujarat Board,SFI,102556.00,102556.00
275,"FACULTY OF ENGINEERING & TECHNOLOGY- SIGMA UNIVERSITY, BAKROL, VADODARA",COMPUTER SCIENCE & ENGINEERING,GEN,Gujarat Board,SFI,105392.00,107665.00
276,"FACULTY OF ENGINEERING & TECHNOLOGY- SIGMA UNIVERSITY, BAKROL, VADODARA",CYBER SECURITY,GEN,Gujarat Board,SFI,102862.00,107789.00
277,"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CHEMICAL ENGINEERING,GEN,Gujarat Board,GOV/GIA,100341.00,100392.00
278,"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CHEMICAL ENGINEERING,EWS,Gujarat Board,GOV/GIA,100549.00,100549.00
279,"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CHEMICAL ENGINEERING,SEBC,Gujarat Board,GOV/GIA,100825.00,100825.00
280,"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CHEMICAL ENGINEERING,ST,Gujarat Board,GOV/GIA,108377.00,108377.00
281,"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CHEMICAL ENGINEERING - TFWS,TFW,Gujarat Board,GOV/GIA,100014.00,100014.00
282,"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING,GEN,Gujarat Board,GOV/GIA,100372.00,101653.00
283,"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING,SEBC,Gujarat Board,GOV/GIA,101720.00,102108.00
284,"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING,EWS,Gujarat Board,GOV/GIA,101934.00,103251.00
285,"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING,SC,Gujarat Board,GOV/GIA,102197.00,102197.00
286,"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING,ST,Gujarat Board,GOV/GIA,105531.00,108681.00
287,"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING,GEN,ALL INDIA,GOV/GIA,200003.00,200003.00
288,"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",COMPUTER SCIENCE & ENGINEERING,GEN,Gujarat Board,GOV/GIA,100022.00,100108.00
